200 45
82 137 47
82 138 37
82 139 29
82 140 41
82 141 11
82 142 14
82 143 48
82 144 37
82 145 30
82 146 26
82 147 43
82 148 42
82 149 4
82 150 50
82 151 22
82 152 46
82 153 47
82 154 18
82 155 18
82 156 10
82 157 26
82 158 31
82 159 28
82 160 48
82 161 25
82 162 30
82 163 25
82 164 16
82 165 28
82 166 28
82 167 9
82 168 45
82 169 17
82 170 2
82 171 15
82 172 15
82 173 33
82 174 2
82 175 14
82 176 13
82 177 19
82 178 39
82 179 23
82 180 43
82 181 31
82 182 45
82 183 31
82 184 21
82 185 29
82 186 3
82 187 38
82 188 11
82 189 10
82 190 6
82 191 15
82 192 18
82 193 15
82 194 48
82 195 35
82 196 40
82 197 14
82 198 6
82 199 39
82 200 39
83 84 28
83 85 3
83 86 17
83 87 25
83 88 30
83 89 50
83 90 3
83 91 48
83 92 22
83 93 11
83 94 9
83 95 5
83 96 19
83 97 44
83 98 19
83 99 28
83 100 41
83 101 23
83 102 45
83 103 10
83 104 48
83 105 22
83 106 17
83 107 50
83 108 29
83 109 7
83 110 19
83 111 44
83 112 25
83 113 12
83 114 43
83 115 38
83 116 14
83 117 28
83 118 11
83 119 43
83 120 21
83 121 46
83 122 15
83 123 41
83 124 26
83 125 46
83 126 50
83 127 19
83 128 31
83 129 10
83 130 45
83 131 19
83 132 28
83 133 11
83 134 24
83 135 37
83 136 43
83 137 50
83 138 24
83 139 34
83 140 39
83 141 50
83 142 24
83 143 25
83 144 20
83 145 32
83 146 5
83 147 48
83 148 17
83 149 22
83 150 41
83 151 30
83 152 42
83 153 14
83 154 22
83 155 1
83 156 1
83 157 15
83 158 13
83 159 29
83 160 44
83 161 14
83 162 36
83 163 12
83 164 12
83 165 7
83 166 9
83 167 7
83 168 15
83 169 9
83 170 47
83 171 27
83 172 42
83 173 15
83 174 5
83 175 36
83 176 26
83 177 25
83 178 9
83 179 31
83 180 11
83 181 17
83 182 36
83 183 36
83 184 48
83 185 37
83 186 49
83 187 7
83 188 25
83 189 18
83 190 16
83 191 44
83 192 29
83 193 26
83 194 47
83 195 25
83 196 32
83 197 8
83 198 22
83 199 8
83 200 5
84 85 17
84 86 39
84 87 13
84 88 12
84 89 2
84 90 19
84 91 27
84 92 7
84 93 31
84 94 8
84 95 39
84 96 47
84 97 37
84 98 43
84 99 36
84 100 5
84 101 17
84 102 45
84 103 32
84 104 11
84 105 35
84 106 14
84 107 40
84 108 39
84 109 17
84 110 42
84 111 1
84 112 19
84 113 47
84 114 18
84 115 31
84 116 48
84 117 35
84 118 35
84 119 37
84 120 6
84 121 9
84 122 24
84 123 29
84 124 2
84 125 43
84 126 19
84 127 48
84 128 6
84 129 12
84 130 4
84 131 11
84 132 41
84 133 27
84 134 26
84 135 46
84 136 22
84 137 24
84 138 24
84 139 39
84 140 39
84 141 49
84 142 31
84 143 7
84 144 35
84 145 27
84 146 9
84 147 15
84 148 30
84 149 48
84 150 17
84 151 13
84 152 6
84 153 24
84 154 23
84 155 39
84 156 11
84 157 16
84 158 47
84 159 3
84 160 36
84 161 17
84 162 47
84 163 25
84 164 24
84 165 46
84 166 5
84 167 37
84 168 16
84 169 22
84 170 34
84 171 30
84 172 38
84 173 28
84 174 7
84 175 50
84 176 24
84 177 31
84 178 1
84 179 32
84 180 4
84 181 32
84 182 27
84 183 39
84 184 14
84 185 47
84 186 2
84 187 12
84 188 14
84 189 48
84 190 43
84 191 25
84 192 24
84 193 24
84 194 31
84 195 36
84 196 33
84 197 30
84 198 41
84 199 25
84 200 14
85 86 41
85 87 6
85 88 40
85 89 46
85 90 43
85 91 7
85 92 8
85 93 47
85 94 13
85 95 43
85 96 18
85 97 36
85 98 4
85 99 4
85 100 14
85 101 2
85 102 23
85 103 21
85 104 29
85 105 34
85 106 36
85 107 37
85 108 22
85 109 50
85 110 35
85 111 21
85 112 22
85 113 32
85 114 6
85 115 5
85 116 9
85 117 38
85 118 27
85 119 29
85 120 16
85 121 22
85 122 5
85 123 46
85 124 37
85 125 36
85 126 11
85 127 10
85 128 22
85 129 26
85 130 15
85 131 37
85 132 35
85 133 35
85 134 16
85 135 32
85 136 3
85 137 44
85 138 32
85 139 7
85 140 26
85 141 4
85 142 8
85 143 36
85 144 10
85 145 42
85 146 15
85 147 27
85 148 44
85 149 23
85 150 39
85 151 14
85 152 7
85 153 27
85 154 49
85 155 32
85 156 27
85 157 41
85 158 2
85 159 32
85 160 33
85 161 2
85 162 37
85 163 47
85 164 29
85 165 48
85 166 16
85 167 5
85 168 7
85 169 34
85 170 40
85 171 15
85 172 30
85 173 9
85 174 33
85 175 8
85 176 35
85 177 1
85 178 47
85 179 34
85 180 25
85 181 31
85 182 3
85 183 26
85 184 16
85 185 4
85 186 6
85 187 3
85 188 25
85 189 25
85 190 47
85 191 30
85 192 21
85 193 32
85 194 42
85 195 39
85 196 36
85 197 10
85 198 20
85 199 30
85 200 14
86 87 34
86 88 43
86 89 25
86 90 18
86 91 25
86 92 19
86 93 6
86 94 13
86 95 3
86 96 9
86 97 37
86 98 18
86 99 1
86 100 14
86 101 45
86 102 33
86 103 28
86 104 5
86 105 32
86 106 48
86 107 4
86 108 26
86 109 28
86 110 18
86 111 46
86 112 2
86 113 47
86 114 14
86 115 24
86 116 32
86 117 24
86 118 9
86 119 19
86 120 32
86 121 29
86 122 7
86 123 31
86 124 21
86 125 45
86 126 17
86 127 44
86 128 27
86 129 22
86 130 27
86 131 38
86 132 23
86 133 50
86 134 14
86 135 50
86 136 25
86 137 40
86 138 20
86 139 6
86 140 46
86 141 40
86 142 30
86 143 39
86 144 32
86 145 48
86 146 25
86 147 40
86 148 6
86 149 46
86 150 38
86 151 13
86 152 1
86 153 31
86 154 4
86 155 20
86 156 39
86 157 32
86 158 35
86 159 6
86 160 15
86 161 12
86 162 30
86 163 17
86 164 16
86 165 47
86 166 29
86 167 20
86 168 5
86 169 38
86 170 2
86 171 33
86 172 50
86 173 3
86 174 46
86 175 48
86 176 24
86 177 29
86 178 22
86 179 18
86 180 32
86 181 18
86 182 37
86 183 50
86 184 23
86 185 15
86 186 30
86 187 14
86 188 34
86 189 13
86 190 7
86 191 33
86 192 10
86 193 48
86 194 15
86 195 25
86 196 14
86 197 24
86 198 1
86 199 18
86 200 42
87 88 16
87 89 27
87 90 8
87 91 40
87 92 36
87 93 34
87 94 4
87 95 27
87 96 46
87 97 41
87 98 31
87 99 2
87 100 5
87 101 3
87 102 44
87 103 4
87 104 47
87 105 45
87 106 19
87 107 22
87 108 17
87 109 23
87 110 23
87 111 35
87 112 26
87 113 32
87 114 28
87 115 36
87 116 44
87 117 19
87 118 4
87 119 41
87 120 49
87 121 7
87 122 28
87 123 46
87 124 40
87 125 31
87 126 9
87 127 40
87 128 44
87 129 16
87 130 16
87 131 45
87 132 14
87 133 16
87 134 19
87 135 5
87 136 17
87 137 35
87 138 38
87 139 4
87 140 35
87 141 20
87 142 45
87 143 32
87 144 12
87 145 34
87 146 20
87 147 1
87 148 7
87 149 45
87 150 40
87 151 22
87 152 4
87 153 14
87 154 50
87 155 27
87 156 29
87 157 21
87 158 35
87 159 46
87 160 30
87 161 24
87 162 23
87 163 31
87 164 48
87 165 31
87 166 39
87 167 45
87 168 1
87 169 39
87 170 8
87 171 40
87 172 3
87 173 8
87 174 22
87 175 11
87 176 35
87 177 24
87 178 24
87 179 37
87 180 13
87 181 39
87 182 46
87 183 32
87 184 43
87 185 30
87 186 23
87 187 42
87 188 12
87 189 3
87 190 48
87 191 13
87 192 31
87 193 39
87 194 45
87 195 26
87 196 48
87 197 47
87 198 26
87 199 39
87 200 34
88 89 25
88 90 13
88 91 30
88 92 16
88 93 44
88 94 5
88 95 24
88 96 25
88 97 14
88 98 36
88 99 2
88 100 13
88 101 28
88 102 30
88 103 25
88 104 40
88 105 5
88 106 22
88 107 41
88 108 11
88 109 10
88 110 3
88 111 27
88 112 22
88 113 14
88 114 5
88 115 34
88 116 40
88 117 49
88 118 29
88 119 27
88 120 47
88 121 5
88 122 21
88 123 43
88 124 41
88 125 23
88 126 47
88 127 10
88 128 25
88 129 6
88 130 17
88 131 11
88 132 37
88 133 37
88 134 42
88 135 30
88 136 42
88 137 33
88 138 8
88 139 30
88 140 30
88 141 36
88 142 37
88 143 4
88 144 1
88 145 20
88 146 41
88 147 17
88 148 44
88 149 3
88 150 11
88 151 24
88 152 19
88 153 34
88 154 37
88 155 12
88 156 16
88 157 45
88 158 12
88 159 42
88 160 26
88 161 10
88 162 39
88 163 25
88 164 12
88 165 41
88 166 18
88 167 4
88 168 20
88 169 1
88 170 33
88 171 8
88 172 34
88 173 17
88 174 43
88 175 29
88 176 23
88 177 2
88 178 7
88 179 3
88 180 49
88 181 36
88 182 20
88 183 45
88 184 24
88 185 38
88 186 33
88 187 29
88 188 9
88 189 11
88 190 50
88 191 36
88 192 32
88 193 23
88 194 39
88 195 20
88 196 44
88 197 26
88 198 20
88 199 28
88 200 13
89 90 36
89 91 48
89 92 27
89 93 33
89 94 26
89 95 11
89 96 6
89 97 7
89 98 30
89 99 3
89 100 8
89 101 27
89 102 30
89 103 47
89 104 16
89 105 22
89 106 21
89 107 45
89 108 18
89 109 3
89 110 43
89 111 35
89 112 36
89 113 8
89 114 42
89 115 18
89 116 17
89 117 26
89 118 29
89 119 44
89 120 27
89 121 21
89 122 4
89 123 32
89 124 40
89 125 20
89 126 29
89 127 1
89 128 24
89 129 24
89 130 49
89 131 22
89 132 17
89 133 28
89 134 47
89 135 31
89 136 29
89 137 34
89 138 50
89 139 25
89 140 3
89 141 40
89 142 6
89 143 1
89 144 7
89 145 24
89 146 18
89 147 41
89 148 38
89 149 40
89 150 39
89 151 38
89 152 30
89 153 3
89 154 43
89 155 11
89 156 6
89 157 29
89 158 2
89 159 21
89 160 41
89 161 6
89 162 8
89 163 19
89 164 16
89 165 46
89 166 44
89 167 47
89 168 43
89 169 22
89 170 9
89 171 28
89 172 39
89 173 18
89 174 8
89 175 20
89 176 21
89 177 50
89 178 29
89 179 13
89 180 27
89 181 10
89 182 26
89 183 16
89 184 39
89 185 3
89 186 2
89 187 43
89 188 41
89 189 32
89 190 13
89 191 46
89 192 11
89 193 23
89 194 26
89 195 18
89 196 14
89 197 19
89 198 12
89 199 12
89 200 45
90 91 35
90 92 40
90 93 28
90 94 30
90 95 19
90 96 14
90 97 8
90 98 40
90 99 17
90 100 45
90 101 36
90 102 12
90 103 48
90 104 11
90 105 35
90 106 28
90 107 27
90 108 34
90 109 39
90 110 29
90 111 24
90 112 48
90 113 29
90 114 19
90 115 19
90 116 15
90 117 47
90 118 35
90 119 9
90 120 31
90 121 30
90 122 30
90 123 38
90 124 3
90 125 46
90 126 8
90 127 49
90 128 4
90 129 41
90 130 23
90 131 20
90 132 8
90 133 42
90 134 32
90 135 32
90 136 14
90 137 8
90 138 39
90 139 38
90 140 18
90 141 49
90 142 29
90 143 16
90 144 10
90 145 9
90 146 45
90 147 20
90 148 50
90 149 6
90 150 10
90 151 17
90 152 40
90 153 2
90 154 44
90 155 31
90 156 48
90 157 28
90 158 21
90 159 5
90 160 38
90 161 8
90 162 20
90 163 6
90 164 4
90 165 38
90 166 9
90 167 26
90 168 36
90 169 28
90 170 45
90 171 16
90 172 10
90 173 15
90 174 49
90 175 6
90 176 38
90 177 46
90 178 24
90 179 22
90 180 27
90 181 10
90 182 34
90 183 27
90 184 37
90 185 47
90 186 4
90 187 35
90 188 25
90 189 41
90 190 16
90 191 31
90 192 19
90 193 26
90 194 26
90 195 49
90 196 12
90 197 31
90 198 17
90 199 4
90 200 30
91 92 44
91 93 29
91 94 6
91 95 37
91 96 30
91 97 36
91 98 11
91 99 1
91 100 28
91 101 46
91 102 40
91 103 39
91 104 18
91 105 21
91 106 35
91 107 32
91 108 4
91 109 26
91 110 19
91 111 1
91 112 34
91 113 31
91 114 49
91 115 39
91 116 25
91 117 47
91 118 12
91 119 31
91 120 6
91 121 44
91 122 50
91 123 37
91 124 29
91 125 40
91 126 46
91 127 38
91 128 37
91 129 34
91 130 23
91 131 40
91 132 15
91 133 37
91 134 30
91 135 37
91 136 31
91 137 19
91 138 11
91 139 29
91 140 44
91 141 16
91 142 38
91 143 18
91 144 12
91 145 23
91 146 13
91 147 16
91 148 33
91 149 23
91 150 10
91 151 20
91 152 34
91 153 17
91 154 42
91 155 41
91 156 42
91 157 17
91 158 49
91 159 33
91 160 26
91 161 15
91 162 6
91 163 32
91 164 35
91 165 20
91 166 30
91 167 36
91 168 9
91 169 38
91 170 29
91 171 44
91 172 39
91 173 13
91 174 7
91 175 14
91 176 26
91 177 17
91 178 50
91 179 42
91 180 18
91 181 47
91 182 7
91 183 10
91 184 14
91 185 4
91 186 31
91 187 43
91 188 20
91 189 28
91 190 43
91 191 45
91 192 16
91 193 31
91 194 5
91 195 30
91 196 23
91 197 15
91 198 19
91 199 37
91 200 1
92 93 30
92 94 31
92 95 12
92 96 39
92 97 50
92 98 21
92 99 15
92 100 9
92 101 40
92 102 21
92 103 28
92 104 31
92 105 15
92 106 29
92 107 2
92 108 46
92 109 6
92 110 37
92 111 48
92 112 34
92 113 50
92 114 19
92 115 4
92 116 10
92 117 43
92 118 20
92 119 12
92 120 21
92 121 19
92 122 17
92 123 38
92 124 16
92 125 10
92 126 4
92 127 34
92 128 18
92 129 43
92 130 18
92 131 25
92 132 2
92 133 20
92 134 40
92 135 20
92 136 37
92 137 5
92 138 6
92 139 50
92 140 37
92 141 39
92 142 15
92 143 34
92 144 38
92 145 16
92 146 36
92 147 28
92 148 17
92 149 7
92 150 42
92 151 11
92 152 9
92 153 48
92 154 16
92 155 19
92 156 44
92 157 38
92 158 26
92 159 32
92 160 35
92 161 42
92 162 39
92 163 47
92 164 30
92 165 22
92 166 28
92 167 38
92 168 6
92 169 12
92 170 30
92 171 26
92 172 39
92 173 3
92 174 50
92 175 6
92 176 49
92 177 29
92 178 12
92 179 13
92 180 15
92 181 23
92 182 8
92 183 10
92 184 14
92 185 16
92 186 48
92 187 29
92 188 20
92 189 2
92 190 4
92 191 5
92 192 16
92 193 6
92 194 13
92 195 40
92 196 49
92 197 50
92 198 36
92 199 20
92 200 26
93 94 22
93 95 40
93 96 4
93 97 16
93 98 38
93 99 26
93 100 14
93 101 44
93 102 1
93 103 3
93 104 42
93 105 43
93 106 25
93 107 49
93 108 9
93 109 3
93 110 16
93 111 33
93 112 38
93 113 27
93 114 40
93 115 34
93 116 11
93 117 45
93 118 21
93 119 11
93 120 11
93 121 34
93 122 9
93 123 8
93 124 30
93 125 35
93 126 45
93 127 15
93 128 33
93 129 35
93 130 2
93 131 2
93 132 1
93 133 37
93 134 2
93 135 17
93 136 21
93 137 43
93 138 20
93 139 40
93 140 33
93 141 42
93 142 19
93 143 18
93 144 11
93 145 49
93 146 42
93 147 5
93 148 43
93 149 1
93 150 1
93 151 18
93 152 16
93 153 26
93 154 47
93 155 33
93 156 19
93 157 25
93 158 10
93 159 13
93 160 2
93 161 34
93 162 7
93 163 24
93 164 47
93 165 2
93 166 27
93 167 8
93 168 47
93 169 33
93 170 38
93 171 33
93 172 6
93 173 30
93 174 33
93 175 24
93 176 41
93 177 32
93 178 32
93 179 8
93 180 28
93 181 6
93 182 11
93 183 21
93 184 23
93 185 44
93 186 18
93 187 34
93 188 33
93 189 48
93 190 22
93 191 50
93 192 41
93 193 2
93 194 45
93 195 35
93 196 22
93 197 31
93 198 2
93 199 18
93 200 48
94 95 28
94 96 23
94 97 15
94 98 44
94 99 4
94 100 6
94 101 6
94 102 9
94 103 20
94 104 7
94 105 3
94 106 5
94 107 19
94 108 20
94 109 40
94 110 36
94 111 7
94 112 23
94 113 3
94 114 44
94 115 2
94 116 7
94 117 19
94 118 26
94 119 4
94 120 5
94 121 36
94 122 45
94 123 39
94 124 10
94 125 21
94 126 32
94 127 49
94 128 28
94 129 47
94 130 20
94 131 41
94 132 15
94 133 46
94 134 48
94 135 16
94 136 21
94 137 42
94 138 13
94 139 5
94 140 29
94 141 46
94 142 16
94 143 22
94 144 37
94 145 20
94 146 50
94 147 15
94 148 37
94 149 41
94 150 31
94 151 30
94 152 32
94 153 27
94 154 37
94 155 38
94 156 39
94 157 42
94 158 6
94 159 1
94 160 31
94 161 10
94 162 2
94 163 39
94 164 48
94 165 49
94 166 33
94 167 11
94 168 9
94 169 1
94 170 6
94 171 24
94 172 27
94 173 46
94 174 5
94 175 9
94 176 50
94 177 26
94 178 28
94 179 26
94 180 47
94 181 34
94 182 24
94 183 23
94 184 44
94 185 27
94 186 15
94 187 2
94 188 38
94 189 29
94 190 21
94 191 33
94 192 5
94 193 30
94 194 4
94 195 18
94 196 20
94 197 6
94 198 14
94 199 18
94 200 36
95 96 29
95 97 41
95 98 43
95 99 37
95 100 47
95 101 21
95 102 8
95 103 19
95 104 42
95 105 43
95 106 5
95 107 22
95 108 34
95 109 38
95 110 24
95 111 41
95 112 1
95 113 26
95 114 4
95 115 21
95 116 48
95 117 12
95 118 44
95 119 44
95 120 12
95 121 40
95 122 46
95 123 14
95 124 24
95 125 4
95 126 45
95 127 4
95 128 28
95 129 39
95 130 13
95 131 37
95 132 4
95 133 7
95 134 44
95 135 28
95 136 43
95 137 12
95 138 19
95 139 26
95 140 28
95 141 32
95 142 20
95 143 25
95 144 2
95 145 31
95 146 18
95 147 30
95 148 32
95 149 9
95 150 28
95 151 9
95 152 36
95 153 45
95 154 5
95 155 8
95 156 2
95 157 39
95 158 10
95 159 4
95 160 35
95 161 24
95 162 47
95 163 12
95 164 8
95 165 33
95 166 23
95 167 38
95 168 47
95 169 6
95 170 35
95 171 45
95 172 41
95 173 20
95 174 49
95 175 37
95 176 8
95 177 47
95 178 39
95 179 24
95 180 9
95 181 17
95 182 37
95 183 40
95 184 35
95 185 26
95 186 14
95 187 26
95 188 43
95 189 2
95 190 39
95 191 33
95 192 16
95 193 35
95 194 38
95 195 21
95 196 45
95 197 33
95 198 42
95 199 6
95 200 46
96 97 20
96 98 21
96 99 43
96 100 26
96 101 23
96 102 21
96 103 13
96 104 6
96 105 40
96 106 35
96 107 42
96 108 7
96 109 34
96 110 21
96 111 12
96 112 9
96 113 30
96 114 22
96 115 22
96 116 25
96 117 39
96 118 25
96 119 35
96 120 8
96 121 38
96 122 42
96 123 10
96 124 1
96 125 19
96 126 23
96 127 43
96 128 16
96 129 50
96 130 29
96 131 42
96 132 43
96 133 15
96 134 35
96 135 19
96 136 5
96 137 50
96 138 38
96 139 32
96 140 29
96 141 43
96 142 46
96 143 37
96 144 39
96 145 5
96 146 27
96 147 15
96 148 41
96 149 30
96 150 4
96 151 31
96 152 19
96 153 14
96 154 46
96 155 42
96 156 15
96 157 15
96 158 30
96 159 11
96 160 45
96 161 30
96 162 27
96 163 22
96 164 45
96 165 15
96 166 11
96 167 2
96 168 29
96 169 31
96 170 36
96 171 7
96 172 45
96 173 5
96 174 1
96 175 48
96 176 14
96 177 9
96 178 48
96 179 29
96 180 45
96 181 38
96 182 21
96 183 30
96 184 7
96 185 15
96 186 3
96 187 48
96 188 24
96 189 36
96 190 34
96 191 44
96 192 4
96 193 46
96 194 5
96 195 40
96 196 30
96 197 12
96 198 46
96 199 20
96 200 19
97 98 8
97 99 38
97 100 3
97 101 2
97 102 3
97 103 7
97 104 34
97 105 50
97 106 26
97 107 40
97 108 25
97 109 22
97 110 40
97 111 13
97 112 47
97 113 39
97 114 40
97 115 30
97 116 13
97 117 4
97 118 45
97 119 43
97 120 47
97 121 4
97 122 41
97 123 50
97 124 19
97 125 40
97 126 46
97 127 40
97 128 48
97 129 45
97 130 35
97 131 48
97 132 36
97 133 17
97 134 43
97 135 4
97 136 18
97 137 6
97 138 42
97 139 35
97 140 25
97 141 16
97 142 2
97 143 19
97 144 33
97 145 33
97 146 21
97 147 31
97 148 40
97 149 7
97 150 24
97 151 4
97 152 45
97 153 4
97 154 46
97 155 7
97 156 15
97 157 46
97 158 10
97 159 13
97 160 16
97 161 34
97 162 20
97 163 44
97 164 6
97 165 25
97 166 40
97 167 36
97 168 28
97 169 41
97 170 25
97 171 31
97 172 33
97 173 36
97 174 35
97 175 4
97 176 43
97 177 48
97 178 47
97 179 1
97 180 18
97 181 34
97 182 17
97 183 20
97 184 31
97 185 17
97 186 31
97 187 30
97 188 21
97 189 38
97 190 17
97 191 23
97 192 31
97 193 47
97 194 32
97 195 50
97 196 29
97 197 15
97 198 12
97 199 29
97 200 26
98 99 34
98 100 43
98 101 24
98 102 46
98 103 35
98 104 22
98 105 28
98 106 40
98 107 7
98 108 6
98 109 42
98 110 41
98 111 22
98 112 17
98 113 20
98 114 49
98 115 45
98 116 21
98 117 33
98 118 50
98 119 6
98 120 13
98 121 30
98 122 45
98 123 15
98 124 36
98 125 19
98 126 25
98 127 2
98 128 31
98 129 28
98 130 4
98 131 37
98 132 22
98 133 46
98 134 36
98 135 8
98 136 28
98 137 26
98 138 40
98 139 21
98 140 44
98 141 27
98 142 22
98 143 45
98 144 22
98 145 20
98 146 1
98 147 7
98 148 1
98 149 14
98 150 3
98 151 25
98 152 29
98 153 26
98 154 15
98 155 48
98 156 22
98 157 33
98 158 38
98 159 47
98 160 30
98 161 49
98 162 32
98 163 40
98 164 33
98 165 35
98 166 17
98 167 49
98 168 35
98 169 40
98 170 12
98 171 22
98 172 21
98 173 7
98 174 4
98 175 42
98 176 27
98 177 29
98 178 5
98 179 10
98 180 5
98 181 11
98 182 30
98 183 3
98 184 24
98 185 30
98 186 18
98 187 21
98 188 15
98 189 49
98 190 48
98 191 20
98 192 38
98 193 34
98 194 26
98 195 7
98 196 50
98 197 42
98 198 9
98 199 23
98 200 47
99 100 28
99 101 36
99 102 6
99 103 34
99 104 1
99 105 37
99 106 12
99 107 13
99 108 42
99 109 24
99 110 44
99 111 8
99 112 4
99 113 45
99 114 40
99 115 10
99 116 43
99 117 23
99 118 29
99 119 15
99 120 31
99 121 29
99 122 14
99 123 2
99 124 16
99 125 49
99 126 26
99 127 31
99 128 20
99 129 26
99 130 6
99 131 27
99 132 41
99 133 35
99 134 42
99 135 4
99 136 2
99 137 45
99 138 7
99 139 31
99 140 33
99 141 41
99 142 32
99 143 23
99 144 20
99 145 4
99 146 22
99 147 9
99 148 42
99 149 48
99 150 23
99 151 23
99 152 31
99 153 33
99 154 36
99 155 50
99 156 33
99 157 39
99 158 12
99 159 16
99 160 47
99 161 2
99 162 26
99 163 4
99 164 35
99 165 2
99 166 2
99 167 20
99 168 14
99 169 15
99 170 24
99 171 10
99 172 41
99 173 37
99 174 10
99 175 11
99 176 20
99 177 3
99 178 4
99 179 20
99 180 20
99 181 3
99 182 3
99 183 11
99 184 11
99 185 26
99 186 46
99 187 29
99 188 36
99 189 46
99 190 47
99 191 10
99 192 36
99 193 35
99 194 33
99 195 46
99 196 11
99 197 5
99 198 40
99 199 24
99 200 42
100 101 50
100 102 14
100 103 19
100 104 21
100 105 47
100 106 37
100 107 41
100 108 21
100 109 11
100 110 6
100 111 11
100 112 19
100 113 41
100 114 47
100 115 45
100 116 44
100 117 18
100 118 45
100 119 35
100 120 21
100 121 8
100 122 20
100 123 14
100 124 6
100 125 16
100 126 39
100 127 12
100 128 50
100 129 12
100 130 41
100 131 30
100 132 4
100 133 47
100 134 12
100 135 34
100 136 8
100 137 7
100 138 37
100 139 21
100 140 4
100 141 30
100 142 42
100 143 26
100 144 42
100 145 39
100 146 47
100 147 41
100 148 20
100 149 21
100 150 10
100 151 12
100 152 43
100 153 34
100 154 44
100 155 6
100 156 5
100 157 4
100 158 50
100 159 39
100 160 23
100 161 32
100 162 45
100 163 16
100 164 5
100 165 35
100 166 36
100 167 14
100 168 29
100 169 34
100 170 14
100 171 49
100 172 21
100 173 50
100 174 44
100 175 42
100 176 33
100 177 8
100 178 4
100 179 50
100 180 31
100 181 37
100 182 47
100 183 3
100 184 49
100 185 37
100 186 3
100 187 38
100 188 13
100 189 36
100 190 41
100 191 15
100 192 8
100 193 12
100 194 26
100 195 6
100 196 49
100 197 34
100 198 35
100 199 40
100 200 35
101 102 19
101 103 31
101 104 49
101 105 34
101 106 9
101 107 43
101 108 41
101 109 49
101 110 3
101 111 22
101 112 46
101 113 15
101 114 33
101 115 16
101 116 25
101 117 43
101 118 30
101 119 38
101 120 19
101 121 43
101 122 35
101 123 25
101 124 35
101 125 17
101 126 19
101 127 46
101 128 3
101 129 43
101 130 31
101 131 43
101 132 45
101 133 10
101 134 27
101 135 6
101 136 4
101 137 4
101 138 5
101 139 30
101 140 29
101 141 46
101 142 27
101 143 15
101 144 35
101 145 29
101 146 6
101 147 8
101 148 31
101 149 23
101 150 11
101 151 46
101 152 47
101 153 14
101 154 32
101 155 27
101 156 30
101 157 32
101 158 32
101 159 44
101 160 29
101 161 46
101 162 46
101 163 34
101 164 35
101 165 23
101 166 9
101 167 26
101 168 20
101 169 43
101 170 42
101 171 40
101 172 13
101 173 35
101 174 14
101 175 50
101 176 40
101 177 18
101 178 39
101 179 26
101 180 5
101 181 19
101 182 47
101 183 1
101 184 25
101 185 45
101 186 46
101 187 28
101 188 14
101 189 15
101 190 13
101 191 41
101 192 1
101 193 36
101 194 26
101 195 10
101 196 50
101 197 47
101 198 17
101 199 30
101 200 40
102 103 49
102 104 48
102 105 43
102 106 43
102 107 39
102 108 14
102 109 28
102 110 14
102 111 23
102 112 35
102 113 46
102 114 9
102 115 43
102 116 41
102 117 23
102 118 18
102 119 22
102 120 9
102 121 11
102 122 8
102 123 6
102 124 17
102 125 38
102 126 35
102 127 48
102 128 36
102 129 4
102 130 15
102 131 36
102 132 16
102 133 31
102 134 48
102 135 32
102 136 44
102 137 38
102 138 17
102 139 39
102 140 17
102 141 22
102 142 8
102 143 20
102 144 27
102 145 42
102 146 22
102 147 4
102 148 9
102 149 40
102 150 1
102 151 17
102 152 15
102 153 10
102 154 41
102 155 35
102 156 31
102 157 12
102 158 49
102 159 20
102 160 27
102 161 39
102 162 28
102 163 34
102 164 2
102 165 25
102 166 34
102 167 16
102 168 25
102 169 39
102 170 35
102 171 14
102 172 16
102 173 41
102 174 30
102 175 49
102 176 15
102 177 20
102 178 46
102 179 10
102 180 5
102 181 23
102 182 26
102 183 18
102 184 5
102 185 13
102 186 30
102 187 19
102 188 6
102 189 38
102 190 9
102 191 2
102 192 23
102 193 17
102 194 35
102 195 4
102 196 15
102 197 1
102 198 18
102 199 24
102 200 29
103 104 22
103 105 39
103 106 42
103 107 7
103 108 23
103 109 31
103 110 32
103 111 30
103 112 2
103 113 33
103 114 34
103 115 19
103 116 16
103 117 43
103 118 14
103 119 41
103 120 22
103 121 20
103 122 17
103 123 50
103 124 50
103 125 41
103 126 31
103 127 38
103 128 32
103 129 47
103 130 42
103 131 47
103 132 32
103 133 11
103 134 29
103 135 50
103 136 31
103 137 31
103 138 23
103 139 43
103 140 25
103 141 7
103 142 11
103 143 21
103 144 46
103 145 4
103 146 8
103 147 8
103 148 41
103 149 25
103 150 49
103 151 31
103 152 15
103 153 9
103 154 1
103 155 50
103 156 2
103 157 43
103 158 18
103 159 39
103 160 20
103 161 9
103 162 22
103 163 38
103 164 36
